INFO:root:[Epoch 39/160][Iter 360/517][lr 0.001000][Loss: obj 3.15 || cls 0.49 || bbox 4.01 || total 7.64 || size 416]
INFO:root:[Epoch 39/160][Iter 370/517][lr 0.001000][Loss: obj 2.53 || cls 0.66 || bbox 4.08 || total 7.27 || size 416]
INFO:root:[Epoch 39/160][Iter 380/517][lr 0.001000][Loss: obj 2.17 || cls 0.45 || bbox 3.90 || total 6.53 || size 416]
INFO:root:[Epoch 39/160][Iter 390/517][lr 0.001000][Loss: obj 2.66 || cls 0.65 || bbox 5.81 || total 9.12 || size 416]
INFO:root:[Epoch 39/160][Iter 400/517][lr 0.001000][Loss: obj 5.60 || cls 0.73 || bbox 5.87 || total 12.20 || size 416]
INFO:root:[Epoch 39/160][Iter 410/517][lr 0.001000][Loss: obj 3.55 || cls 1.31 || bbox 6.48 || total 11.34 || size 416]
INFO:root:[Epoch 39/160][Iter 420/517][lr 0.001000][Loss: obj 2.05 || cls 0.75 || bbox 3.49 || total 6.30 || size 416]
INFO:root:[Epoch 39/160][Iter 430/517][lr 0.001000][Loss: obj 2.72 || cls 0.77 || bbox 4.68 || total 8.17 || size 416]
INFO:root:[Epoch 39/160][Iter 440/517][lr 0.001000][Loss: obj 3.58 || cls 0.45 || bbox 5.41 || total 9.44 || size 416]
INFO:root:[Epoch 39/160][Iter 450/517][lr 0.001000][Loss: obj 2.65 || cls 0.69 || bbox 4.01 || total 7.36 || size 416]
INFO:root:[Epoch 39/160][Iter 460/517][lr 0.001000][Loss: obj 2.14 || cls 0.43 || bbox 3.72 || total 6.29 || size 416]
INFO:root:[Epoch 39/160][Iter 470/517][lr 0.001000][Loss: obj 3.49 || cls 0.98 || bbox 4.91 || total 9.37 || size 416]
INFO:root:[Epoch 39/160][Iter 480/517][lr 0.001000][Loss: obj 2.81 || cls 0.69 || bbox 4.50 || total 8.00 || size 416]
INFO:root:[Epoch 39/160][Iter 490/517][lr 0.001000][Loss: obj 3.15 || cls 1.07 || bbox 6.03 || total 10.25 || size 416]
INFO:root:[Epoch 39/160][Iter 500/517][lr 0.001000][Loss: obj 2.74 || cls 0.50 || bbox 4.37 || total 7.61 || size 416]
INFO:root:[Epoch 39/160][Iter 510/517][lr 0.001000][Loss: obj 3.43 || cls 0.65 || bbox 4.36 || total 8.44 || size 416]
INFO:root:[Epoch 40/160][Iter 0/517][lr 0.001000][Loss: obj 2.92 || cls 0.37 || bbox 4.56 || total 7.85 || size 416]
INFO:root:[Epoch 40/160][Iter 10/517][lr 0.001000][Loss: obj 2.28 || cls 0.89 || bbox 5.31 || total 8.47 || size 416]
INFO:root:[Epoch 40/160][Iter 20/517][lr 0.001000][Loss: obj 3.64 || cls 1.04 || bbox 4.19 || total 8.87 || size 416]
INFO:root:[Epoch 40/160][Iter 30/517][lr 0.001000][Loss: obj 2.57 || cls 0.73 || bbox 3.83 || total 7.13 || size 416]
INFO:root:[Epoch 40/160][Iter 40/517][lr 0.001000][Loss: obj 3.50 || cls 0.71 || bbox 4.65 || total 8.86 || size 416]
INFO:root:[Epoch 40/160][Iter 50/517][lr 0.001000][Loss: obj 4.20 || cls 0.84 || bbox 4.74 || total 9.77 || size 416]
INFO:root:[Epoch 40/160][Iter 60/517][lr 0.001000][Loss: obj 2.88 || cls 0.80 || bbox 5.95 || total 9.63 || size 416]
INFO:root:[Epoch 40/160][Iter 70/517][lr 0.001000][Loss: obj 3.59 || cls 1.04 || bbox 5.60 || total 10.22 || size 416]
INFO:root:[Epoch 40/160][Iter 80/517][lr 0.001000][Loss: obj 3.15 || cls 0.84 || bbox 4.55 || total 8.53 || size 416]
INFO:root:[Epoch 40/160][Iter 90/517][lr 0.001000][Loss: obj 2.18 || cls 0.82 || bbox 5.33 || total 8.33 || size 416]
INFO:root:[Epoch 40/160][Iter 100/517][lr 0.001000][Loss: obj 3.20 || cls 0.70 || bbox 3.64 || total 7.53 || size 416]
INFO:root:[Epoch 40/160][Iter 110/517][lr 0.001000][Loss: obj 3.45 || cls 0.93 || bbox 4.91 || total 9.29 || size 416]
INFO:root:[Epoch 40/160][Iter 120/517][lr 0.001000][Loss: obj 2.98 || cls 0.65 || bbox 4.47 || total 8.11 || size 416]
INFO:root:[Epoch 40/160][Iter 130/517][lr 0.001000][Loss: obj 4.07 || cls 1.71 || bbox 6.29 || total 12.07 || size 416]
INFO:root:[Epoch 40/160][Iter 140/517][lr 0.001000][Loss: obj 3.06 || cls 1.35 || bbox 5.62 || total 10.04 || size 416]
INFO:root:[Epoch 40/160][Iter 150/517][lr 0.001000][Loss: obj 2.79 || cls 0.86 || bbox 4.41 || total 8.05 || size 416]
INFO:root:[Epoch 40/160][Iter 160/517][lr 0.001000][Loss: obj 3.17 || cls 1.14 || bbox 4.05 || total 8.36 || size 416]
INFO:root:[Epoch 40/160][Iter 170/517][lr 0.001000][Loss: obj 2.87 || cls 0.78 || bbox 5.16 || total 8.80 || size 416]
INFO:root:[Epoch 40/160][Iter 180/517][lr 0.001000][Loss: obj 3.68 || cls 1.36 || bbox 6.15 || total 11.19 || size 416]
INFO:root:[Epoch 40/160][Iter 190/517][lr 0.001000][Loss: obj 2.64 || cls 1.44 || bbox 5.38 || total 9.46 || size 416]
INFO:root:[Epoch 40/160][Iter 200/517][lr 0.001000][Loss: obj 2.40 || cls 0.82 || bbox 4.49 || total 7.71 || size 416]
INFO:root:[Epoch 40/160][Iter 210/517][lr 0.001000][Loss: obj 2.99 || cls 0.89 || bbox 5.06 || total 8.94 || size 416]
INFO:root:[Epoch 40/160][Iter 220/517][lr 0.001000][Loss: obj 3.54 || cls 1.02 || bbox 4.99 || total 9.54 || size 416]
INFO:root:[Epoch 40/160][Iter 230/517][lr 0.001000][Loss: obj 3.75 || cls 0.60 || bbox 4.88 || total 9.23 || size 416]
INFO:root:[Epoch 40/160][Iter 240/517][lr 0.001000][Loss: obj 3.11 || cls 0.55 || bbox 4.28 || total 7.94 || size 416]
INFO:root:[Epoch 40/160][Iter 250/517][lr 0.001000][Loss: obj 3.26 || cls 0.38 || bbox 4.15 || total 7.79 || size 416]
INFO:root:[Epoch 40/160][Iter 260/517][lr 0.001000][Loss: obj 3.05 || cls 1.10 || bbox 5.29 || total 9.44 || size 416]
INFO:root:[Epoch 40/160][Iter 270/517][lr 0.001000][Loss: obj 2.68 || cls 0.74 || bbox 5.15 || total 8.58 || size 416]
INFO:root:[Epoch 40/160][Iter 280/517][lr 0.001000][Loss: obj 2.94 || cls 0.82 || bbox 4.14 || total 7.91 || size 416]
INFO:root:[Epoch 40/160][Iter 290/517][lr 0.001000][Loss: obj 3.35 || cls 1.14 || bbox 6.36 || total 10.84 || size 416]
INFO:root:[Epoch 40/160][Iter 300/517][lr 0.001000][Loss: obj 3.08 || cls 0.55 || bbox 5.12 || total 8.74 || size 416]
INFO:root:[Epoch 40/160][Iter 310/517][lr 0.001000][Loss: obj 2.83 || cls 0.87 || bbox 4.37 || total 8.07 || size 416]
INFO:root:[Epoch 40/160][Iter 320/517][lr 0.001000][Loss: obj 3.48 || cls 0.92 || bbox 5.69 || total 10.09 || size 416]
INFO:root:[Epoch 40/160][Iter 330/517][lr 0.001000][Loss: obj 2.72 || cls 0.65 || bbox 4.26 || total 7.63 || size 416]
INFO:root:[Epoch 40/160][Iter 340/517][lr 0.001000][Loss: obj 2.69 || cls 0.49 || bbox 3.82 || total 7.01 || size 416]
INFO:root:[Epoch 40/160][Iter 350/517][lr 0.001000][Loss: obj 2.22 || cls 0.79 || bbox 3.77 || total 6.78 || size 416]
INFO:root:[Epoch 40/160][Iter 360/517][lr 0.001000][Loss: obj 4.20 || cls 0.62 || bbox 7.20 || total 12.02 || size 416]
INFO:root:[Epoch 40/160][Iter 370/517][lr 0.001000][Loss: obj 3.19 || cls 0.97 || bbox 4.62 || total 8.79 || size 416]
INFO:root:[Epoch 40/160][Iter 380/517][lr 0.001000][Loss: obj 2.56 || cls 0.66 || bbox 4.73 || total 7.95 || size 416]
INFO:root:[Epoch 40/160][Iter 390/517][lr 0.001000][Loss: obj 1.92 || cls 0.60 || bbox 4.06 || total 6.58 || size 416]
INFO:root:[Epoch 40/160][Iter 400/517][lr 0.001000][Loss: obj 2.53 || cls 0.90 || bbox 3.83 || total 7.26 || size 416]
INFO:root:[Epoch 40/160][Iter 410/517][lr 0.001000][Loss: obj 3.53 || cls 0.54 || bbox 5.41 || total 9.48 || size 416]
INFO:root:[Epoch 40/160][Iter 420/517][lr 0.001000][Loss: obj 3.50 || cls 0.44 || bbox 4.72 || total 8.66 || size 416]
INFO:root:[Epoch 40/160][Iter 430/517][lr 0.001000][Loss: obj 4.02 || cls 1.21 || bbox 6.55 || total 11.78 || size 416]
INFO:root:[Epoch 40/160][Iter 440/517][lr 0.001000][Loss: obj 2.86 || cls 0.79 || bbox 3.77 || total 7.42 || size 416]
INFO:root:[Epoch 40/160][Iter 450/517][lr 0.001000][Loss: obj 2.92 || cls 0.62 || bbox 4.83 || total 8.38 || size 416]
INFO:root:[Epoch 40/160][Iter 460/517][lr 0.001000][Loss: obj 3.48 || cls 0.78 || bbox 5.40 || total 9.66 || size 416]
INFO:root:[Epoch 40/160][Iter 470/517][lr 0.001000][Loss: obj 2.81 || cls 0.52 || bbox 4.39 || total 7.73 || size 416]
INFO:root:[Epoch 40/160][Iter 480/517][lr 0.001000][Loss: obj 3.73 || cls 1.04 || bbox 5.97 || total 10.74 || size 416]
INFO:root:[Epoch 40/160][Iter 490/517][lr 0.001000][Loss: obj 4.06 || cls 1.37 || bbox 6.17 || total 11.59 || size 416]
INFO:root:[Epoch 40/160][Iter 500/517][lr 0.001000][Loss: obj 3.14 || cls 0.85 || bbox 5.83 || total 9.82 || size 416]
INFO:root:[Epoch 40/160][Iter 510/517][lr 0.001000][Loss: obj 2.31 || cls 0.52 || bbox 3.64 || total 6.47 || size 416]
INFO:root:[Epoch 41/160][Iter 0/517][lr 0.001000][Loss: obj 3.62 || cls 0.69 || bbox 6.16 || total 10.48 || size 416]
INFO:root:[Epoch 41/160][Iter 10/517][lr 0.001000][Loss: obj 3.75 || cls 1.29 || bbox 6.03 || total 11.08 || size 416]
INFO:root:[Epoch 41/160][Iter 20/517][lr 0.001000][Loss: obj 1.96 || cls 0.67 || bbox 2.81 || total 5.44 || size 416]
INFO:root:[Epoch 41/160][Iter 30/517][lr 0.001000][Loss: obj 2.75 || cls 0.37 || bbox 5.06 || total 8.19 || size 416]
INFO:root:[Epoch 41/160][Iter 40/517][lr 0.001000][Loss: obj 1.97 || cls 0.44 || bbox 3.51 || total 5.92 || size 416]
INFO:root:[Epoch 41/160][Iter 50/517][lr 0.001000][Loss: obj 3.39 || cls 0.96 || bbox 4.91 || total 9.26 || size 416]
INFO:root:[Epoch 41/160][Iter 60/517][lr 0.001000][Loss: obj 3.35 || cls 0.49 || bbox 4.72 || total 8.55 || size 416]
INFO:root:[Epoch 41/160][Iter 70/517][lr 0.001000][Loss: obj 2.79 || cls 0.44 || bbox 4.21 || total 7.44 || size 416]
INFO:root:[Epoch 41/160][Iter 80/517][lr 0.001000][Loss: obj 2.48 || cls 0.94 || bbox 5.35 || total 8.78 || size 416]
INFO:root:[Epoch 41/160][Iter 90/517][lr 0.001000][Loss: obj 2.33 || cls 0.43 || bbox 4.23 || total 6.99 || size 416]
INFO:root:[Epoch 41/160][Iter 100/517][lr 0.001000][Loss: obj 2.10 || cls 0.55 || bbox 4.38 || total 7.03 || size 416]
INFO:root:[Epoch 41/160][Iter 110/517][lr 0.001000][Loss: obj 3.63 || cls 0.72 || bbox 4.96 || total 9.31 || size 416]
INFO:root:[Epoch 41/160][Iter 120/517][lr 0.001000][Loss: obj 1.97 || cls 0.55 || bbox 3.59 || total 6.11 || size 416]
INFO:root:[Epoch 41/160][Iter 130/517][lr 0.001000][Loss: obj 3.15 || cls 1.21 || bbox 4.70 || total 9.06 || size 416]
INFO:root:[Epoch 41/160][Iter 140/517][lr 0.001000][Loss: obj 3.14 || cls 0.70 || bbox 6.46 || total 10.30 || size 416]
INFO:root:[Epoch 41/160][Iter 150/517][lr 0.001000][Loss: obj 2.45 || cls 0.78 || bbox 4.31 || total 7.54 || size 416]
INFO:root:[Epoch 41/160][Iter 160/517][lr 0.001000][Loss: obj 3.95 || cls 0.95 || bbox 5.61 || total 10.50 || size 416]
INFO:root:[Epoch 41/160][Iter 170/517][lr 0.001000][Loss: obj 4.48 || cls 1.30 || bbox 6.06 || total 11.84 || size 416]
INFO:root:[Epoch 41/160][Iter 180/517][lr 0.001000][Loss: obj 5.15 || cls 1.12 || bbox 7.44 || total 13.71 || size 416]
INFO:root:[Epoch 41/160][Iter 190/517][lr 0.001000][Loss: obj 2.10 || cls 0.51 || bbox 3.35 || total 5.97 || size 416]
INFO:root:[Epoch 41/160][Iter 200/517][lr 0.001000][Loss: obj 3.06 || cls 0.84 || bbox 4.53 || total 8.43 || size 416]
INFO:root:[Epoch 41/160][Iter 210/517][lr 0.001000][Loss: obj 2.85 || cls 0.82 || bbox 4.29 || total 7.96 || size 416]
INFO:root:[Epoch 41/160][Iter 220/517][lr 0.001000][Loss: obj 3.71 || cls 1.38 || bbox 6.27 || total 11.35 || size 416]
INFO:root:[Epoch 41/160][Iter 230/517][lr 0.001000][Loss: obj 2.60 || cls 0.50 || bbox 4.25 || total 7.35 || size 416]
INFO:root:[Epoch 41/160][Iter 240/517][lr 0.001000][Loss: obj 2.63 || cls 0.33 || bbox 4.25 || total 7.22 || size 416]
INFO:root:[Epoch 41/160][Iter 250/517][lr 0.001000][Loss: obj 3.82 || cls 0.91 || bbox 4.76 || total 9.48 || size 416]
INFO:root:[Epoch 41/160][Iter 260/517][lr 0.001000][Loss: obj 3.02 || cls 0.78 || bbox 3.62 || total 7.42 || size 416]
INFO:root:[Epoch 41/160][Iter 270/517][lr 0.001000][Loss: obj 3.95 || cls 1.36 || bbox 5.51 || total 10.82 || size 416]
INFO:root:[Epoch 41/160][Iter 280/517][lr 0.001000][Loss: obj 2.40 || cls 0.76 || bbox 4.98 || total 8.14 || size 416]
INFO:root:[Epoch 41/160][Iter 290/517][lr 0.001000][Loss: obj 4.38 || cls 1.15 || bbox 6.37 || total 11.90 || size 416]
INFO:root:[Epoch 41/160][Iter 300/517][lr 0.001000][Loss: obj 3.93 || cls 1.34 || bbox 5.62 || total 10.88 || size 416]
INFO:root:[Epoch 41/160][Iter 310/517][lr 0.001000][Loss: obj 2.58 || cls 0.58 || bbox 4.51 || total 7.67 || size 416]
INFO:root:[Epoch 41/160][Iter 320/517][lr 0.001000][Loss: obj 2.39 || cls 0.59 || bbox 4.10 || total 7.07 || size 416]
INFO:root:[Epoch 41/160][Iter 330/517][lr 0.001000][Loss: obj 2.55 || cls 0.64 || bbox 4.92 || total 8.11 || size 416]
INFO:root:[Epoch 41/160][Iter 340/517][lr 0.001000][Loss: obj 2.81 || cls 0.57 || bbox 5.08 || total 8.46 || size 416]
INFO:root:[Epoch 41/160][Iter 350/517][lr 0.001000][Loss: obj 2.45 || cls 1.90 || bbox 4.98 || total 9.32 || size 416]
INFO:root:[Epoch 41/160][Iter 360/517][lr 0.001000][Loss: obj 2.42 || cls 0.88 || bbox 3.82 || total 7.12 || size 416]
INFO:root:[Epoch 41/160][Iter 370/517][lr 0.001000][Loss: obj 4.20 || cls 0.71 || bbox 5.29 || total 10.20 || size 416]
INFO:root:[Epoch 41/160][Iter 380/517][lr 0.001000][Loss: obj 3.17 || cls 0.92 || bbox 4.92 || total 9.02 || size 416]
INFO:root:[Epoch 41/160][Iter 390/517][lr 0.001000][Loss: obj 2.95 || cls 0.38 || bbox 4.29 || total 7.63 || size 416]
INFO:root:[Epoch 41/160][Iter 400/517][lr 0.001000][Loss: obj 3.60 || cls 0.81 || bbox 5.11 || total 9.52 || size 416]
INFO:root:[Epoch 41/160][Iter 410/517][lr 0.001000][Loss: obj 3.76 || cls 0.95 || bbox 4.16 || total 8.86 || size 416]
INFO:root:[Epoch 41/160][Iter 420/517][lr 0.001000][Loss: obj 4.10 || cls 1.05 || bbox 6.29 || total 11.44 || size 416]
INFO:root:[Epoch 41/160][Iter 430/517][lr 0.001000][Loss: obj 3.13 || cls 0.83 || bbox 4.48 || total 8.44 || size 416]
INFO:root:[Epoch 41/160][Iter 440/517][lr 0.001000][Loss: obj 3.48 || cls 0.93 || bbox 4.94 || total 9.35 || size 416]
INFO:root:[Epoch 41/160][Iter 450/517][lr 0.001000][Loss: obj 2.09 || cls 0.65 || bbox 4.08 || total 6.82 || size 416]
INFO:root:[Epoch 41/160][Iter 460/517][lr 0.001000][Loss: obj 2.96 || cls 0.85 || bbox 4.59 || total 8.40 || size 416]
INFO:root:[Epoch 41/160][Iter 470/517][lr 0.001000][Loss: obj 3.01 || cls 0.60 || bbox 4.48 || total 8.09 || size 416]
INFO:root:[Epoch 41/160][Iter 480/517][lr 0.001000][Loss: obj 2.48 || cls 0.46 || bbox 4.05 || total 6.99 || size 416]
INFO:root:[Epoch 41/160][Iter 490/517][lr 0.001000][Loss: obj 4.70 || cls 0.84 || bbox 6.41 || total 11.94 || size 416]
INFO:root:[Epoch 41/160][Iter 500/517][lr 0.001000][Loss: obj 3.34 || cls 0.76 || bbox 4.53 || total 8.62 || size 416]
INFO:root:[Epoch 41/160][Iter 510/517][lr 0.001000][Loss: obj 1.77 || cls 0.83 || bbox 4.01 || total 6.60 || size 416]
INFO:root:[Epoch 42/160][Iter 0/517][lr 0.001000][Loss: obj 3.39 || cls 0.69 || bbox 5.45 || total 9.53 || size 416]
INFO:root:[Epoch 42/160][Iter 10/517][lr 0.001000][Loss: obj 3.43 || cls 0.53 || bbox 4.38 || total 8.34 || size 416]
INFO:root:[Epoch 42/160][Iter 20/517][lr 0.001000][Loss: obj 3.52 || cls 1.42 || bbox 5.80 || total 10.75 || size 416]
INFO:root:[Epoch 42/160][Iter 30/517][lr 0.001000][Loss: obj 4.01 || cls 0.85 || bbox 5.39 || total 10.25 || size 416]
INFO:root:[Epoch 42/160][Iter 40/517][lr 0.001000][Loss: obj 2.68 || cls 0.79 || bbox 4.58 || total 8.05 || size 416]
INFO:root:[Epoch 42/160][Iter 50/517][lr 0.001000][Loss: obj 2.45 || cls 0.60 || bbox 4.17 || total 7.22 || size 416]
INFO:root:[Epoch 42/160][Iter 60/517][lr 0.001000][Loss: obj 3.08 || cls 0.86 || bbox 4.42 || total 8.36 || size 416]
INFO:root:[Epoch 42/160][Iter 70/517][lr 0.001000][Loss: obj 4.05 || cls 0.70 || bbox 4.37 || total 9.12 || size 416]
INFO:root:[Epoch 42/160][Iter 80/517][lr 0.001000][Loss: obj 3.25 || cls 0.76 || bbox 5.57 || total 9.58 || size 416]
INFO:root:[Epoch 42/160][Iter 90/517][lr 0.001000][Loss: obj 3.09 || cls 0.25 || bbox 3.76 || total 7.10 || size 416]
INFO:root:[Epoch 42/160][Iter 100/517][lr 0.001000][Loss: obj 3.34 || cls 1.06 || bbox 4.73 || total 9.13 || size 416]
INFO:root:[Epoch 42/160][Iter 110/517][lr 0.001000][Loss: obj 4.24 || cls 1.09 || bbox 6.24 || total 11.58 || size 416]
INFO:root:[Epoch 42/160][Iter 120/517][lr 0.001000][Loss: obj 3.06 || cls 0.47 || bbox 4.51 || total 8.04 || size 416]
INFO:root:[Epoch 42/160][Iter 130/517][lr 0.001000][Loss: obj 2.93 || cls 0.98 || bbox 4.42 || total 8.33 || size 416]
INFO:root:[Epoch 42/160][Iter 140/517][lr 0.001000][Loss: obj 3.12 || cls 0.43 || bbox 4.27 || total 7.81 || size 416]
INFO:root:[Epoch 42/160][Iter 150/517][lr 0.001000][Loss: obj 2.44 || cls 0.44 || bbox 4.15 || total 7.03 || size 416]
INFO:root:[Epoch 42/160][Iter 160/517][lr 0.001000][Loss: obj 2.91 || cls 0.88 || bbox 5.00 || total 8.79 || size 416]
INFO:root:[Epoch 42/160][Iter 170/517][lr 0.001000][Loss: obj 3.57 || cls 0.67 || bbox 4.73 || total 8.97 || size 416]
INFO:root:[Epoch 42/160][Iter 180/517][lr 0.001000][Loss: obj 3.09 || cls 0.48 || bbox 3.54 || total 7.11 || size 416]
INFO:root:[Epoch 42/160][Iter 190/517][lr 0.001000][Loss: obj 1.62 || cls 1.04 || bbox 2.78 || total 5.44 || size 416]
INFO:root:[Epoch 42/160][Iter 200/517][lr 0.001000][Loss: obj 2.66 || cls 0.53 || bbox 4.13 || total 7.33 || size 416]
INFO:root:[Epoch 42/160][Iter 210/517][lr 0.001000][Loss: obj 3.70 || cls 0.84 || bbox 6.24 || total 10.78 || size 416]
INFO:root:[Epoch 42/160][Iter 220/517][lr 0.001000][Loss: obj 3.17 || cls 0.57 || bbox 4.97 || total 8.71 || size 416]
INFO:root:[Epoch 42/160][Iter 230/517][lr 0.001000][Loss: obj 3.43 || cls 0.79 || bbox 5.97 || total 10.19 || size 416]
INFO:root:[Epoch 42/160][Iter 240/517][lr 0.001000][Loss: obj 2.42 || cls 0.45 || bbox 3.94 || total 6.82 || size 416]
INFO:root:[Epoch 42/160][Iter 250/517][lr 0.001000][Loss: obj 2.54 || cls 0.70 || bbox 4.81 || total 8.06 || size 416]
INFO:root:[Epoch 42/160][Iter 260/517][lr 0.001000][Loss: obj 2.67 || cls 0.81 || bbox 5.98 || total 9.46 || size 416]
INFO:root:[Epoch 42/160][Iter 270/517][lr 0.001000][Loss: obj 3.99 || cls 1.55 || bbox 5.82 || total 11.36 || size 416]
INFO:root:[Epoch 42/160][Iter 280/517][lr 0.001000][Loss: obj 3.44 || cls 0.77 || bbox 4.65 || total 8.86 || size 416]
INFO:root:[Epoch 42/160][Iter 290/517][lr 0.001000][Loss: obj 2.15 || cls 0.44 || bbox 3.95 || total 6.54 || size 416]
INFO:root:[Epoch 42/160][Iter 300/517][lr 0.001000][Loss: obj 2.18 || cls 0.96 || bbox 4.34 || total 7.48 || size 416]
INFO:root:[Epoch 42/160][Iter 310/517][lr 0.001000][Loss: obj 3.60 || cls 0.67 || bbox 4.91 || total 9.18 || size 416]
INFO:root:[Epoch 42/160][Iter 320/517][lr 0.001000][Loss: obj 2.62 || cls 0.79 || bbox 3.75 || total 7.16 || size 416]
INFO:root:[Epoch 42/160][Iter 330/517][lr 0.001000][Loss: obj 2.65 || cls 0.73 || bbox 4.60 || total 7.98 || size 416]
INFO:root:[Epoch 42/160][Iter 340/517][lr 0.001000][Loss: obj 3.52 || cls 0.88 || bbox 5.53 || total 9.93 || size 416]
INFO:root:[Epoch 42/160][Iter 350/517][lr 0.001000][Loss: obj 3.57 || cls 1.00 || bbox 5.03 || total 9.60 || size 416]
INFO:root:[Epoch 42/160][Iter 360/517][lr 0.001000][Loss: obj 2.58 || cls 0.55 || bbox 3.93 || total 7.06 || size 416]
INFO:root:[Epoch 42/160][Iter 370/517][lr 0.001000][Loss: obj 2.84 || cls 0.64 || bbox 4.02 || total 7.50 || size 416]
INFO:root:[Epoch 42/160][Iter 380/517][lr 0.001000][Loss: obj 2.81 || cls 0.97 || bbox 5.10 || total 8.88 || size 416]
INFO:root:[Epoch 42/160][Iter 390/517][lr 0.001000][Loss: obj 2.66 || cls 0.40 || bbox 3.14 || total 6.21 || size 416]
INFO:root:[Epoch 42/160][Iter 400/517][lr 0.001000][Loss: obj 3.36 || cls 0.86 || bbox 5.27 || total 9.49 || size 416]
INFO:root:[Epoch 42/160][Iter 410/517][lr 0.001000][Loss: obj 2.77 || cls 0.84 || bbox 4.63 || total 8.24 || size 416]
INFO:root:[Epoch 42/160][Iter 420/517][lr 0.001000][Loss: obj 2.63 || cls 1.26 || bbox 5.45 || total 9.34 || size 416]
INFO:root:[Epoch 42/160][Iter 430/517][lr 0.001000][Loss: obj 2.74 || cls 0.29 || bbox 4.02 || total 7.05 || size 416]
INFO:root:[Epoch 42/160][Iter 440/517][lr 0.001000][Loss: obj 3.08 || cls 0.82 || bbox 4.38 || total 8.28 || size 416]
INFO:root:[Epoch 42/160][Iter 450/517][lr 0.001000][Loss: obj 2.90 || cls 0.77 || bbox 4.78 || total 8.45 || size 416]
INFO:root:[Epoch 42/160][Iter 460/517][lr 0.001000][Loss: obj 3.09 || cls 1.04 || bbox 5.38 || total 9.50 || size 416]
INFO:root:[Epoch 42/160][Iter 470/517][lr 0.001000][Loss: obj 3.76 || cls 0.88 || bbox 3.89 || total 8.53 || size 416]
INFO:root:[Epoch 42/160][Iter 480/517][lr 0.001000][Loss: obj 3.01 || cls 0.92 || bbox 4.51 || total 8.43 || size 416]
INFO:root:[Epoch 42/160][Iter 490/517][lr 0.001000][Loss: obj 2.28 || cls 1.05 || bbox 4.15 || total 7.49 || size 416]
INFO:root:[Epoch 42/160][Iter 500/517][lr 0.001000][Loss: obj 3.80 || cls 0.87 || bbox 5.50 || total 10.17 || size 416]
INFO:root:[Epoch 42/160][Iter 510/517][lr 0.001000][Loss: obj 3.28 || cls 0.94 || bbox 5.78 || total 10.00 || size 416]
INFO:root:[Epoch 43/160][Iter 0/517][lr 0.001000][Loss: obj 3.16 || cls 0.68 || bbox 4.74 || total 8.58 || size 416]
INFO:root:[Epoch 43/160][Iter 10/517][lr 0.001000][Loss: obj 3.34 || cls 0.45 || bbox 4.88 || total 8.67 || size 416]
INFO:root:[Epoch 43/160][Iter 20/517][lr 0.001000][Loss: obj 3.37 || cls 0.64 || bbox 4.43 || total 8.45 || size 416]
INFO:root:[Epoch 43/160][Iter 30/517][lr 0.001000][Loss: obj 2.94 || cls 0.49 || bbox 4.53 || total 7.95 || size 416]
INFO:root:[Epoch 43/160][Iter 40/517][lr 0.001000][Loss: obj 2.62 || cls 0.43 || bbox 4.70 || total 7.75 || size 416]
INFO:root:[Epoch 43/160][Iter 50/517][lr 0.001000][Loss: obj 2.47 || cls 0.74 || bbox 3.63 || total 6.85 || size 416]
INFO:root:[Epoch 43/160][Iter 60/517][lr 0.001000][Loss: obj 3.12 || cls 0.67 || bbox 4.25 || total 8.04 || size 416]
INFO:root:[Epoch 43/160][Iter 70/517][lr 0.001000][Loss: obj 3.36 || cls 1.41 || bbox 5.95 || total 10.72 || size 416]
INFO:root:[Epoch 43/160][Iter 80/517][lr 0.001000][Loss: obj 3.43 || cls 0.36 || bbox 4.38 || total 8.17 || size 416]
INFO:root:[Epoch 43/160][Iter 90/517][lr 0.001000][Loss: obj 2.72 || cls 0.48 || bbox 4.45 || total 7.65 || size 416]
INFO:root:[Epoch 43/160][Iter 100/517][lr 0.001000][Loss: obj 2.84 || cls 0.68 || bbox 6.13 || total 9.65 || size 416]
INFO:root:[Epoch 43/160][Iter 110/517][lr 0.001000][Loss: obj 2.95 || cls 0.40 || bbox 4.54 || total 7.89 || size 416]
INFO:root:[Epoch 43/160][Iter 120/517][lr 0.001000][Loss: obj 2.85 || cls 0.96 || bbox 5.33 || total 9.14 || size 416]
INFO:root:[Epoch 43/160][Iter 130/517][lr 0.001000][Loss: obj 3.15 || cls 0.77 || bbox 4.70 || total 8.62 || size 416]
INFO:root:[Epoch 43/160][Iter 140/517][lr 0.001000][Loss: obj 2.76 || cls 0.91 || bbox 4.21 || total 7.88 || size 416]
INFO:root:[Epoch 43/160][Iter 150/517][lr 0.001000][Loss: obj 3.11 || cls 0.42 || bbox 4.40 || total 7.93 || size 416]
INFO:root:[Epoch 43/160][Iter 160/517][lr 0.001000][Loss: obj 1.95 || cls 0.37 || bbox 4.17 || total 6.49 || size 416]
INFO:root:[Epoch 43/160][Iter 170/517][lr 0.001000][Loss: obj 3.11 || cls 0.44 || bbox 4.17 || total 7.73 || size 416]
INFO:root:[Epoch 43/160][Iter 180/517][lr 0.001000][Loss: obj 2.48 || cls 0.55 || bbox 3.73 || total 6.76 || size 416]
